Stop ID,Stop Name,"Monday, 05:30 - 05:44","Monday, 05:45 - 05:59","Monday, 06:00 - 06:14","Monday, 06:15 - 06:29","Monday, 06:30 - 06:44","Monday, 06:45 - 06:59","Monday, 07:00 - 07:14","Monday, 07:15 - 07:29","Monday, 07:30 - 07:44","Monday, 07:45 - 07:59","Monday, 08:00 - 08:14","Monday, 08:15 - 08:29","Monday, 08:30 - 08:44","Monday, 08:45 - 08:59","Monday, 09:00 - 09:14","Monday, 09:15 - 09:29","Monday, 09:30 - 09:44","Monday, 09:45 - 09:59","Monday, 10:00 - 10:14","Monday, 10:15 - 10:29","Monday, 10:30 - 10:44","Monday, 10:45 - 10:59","Monday, 11:00 - 11:14","Monday, 11:15 - 11:29","Monday, 11:30 - 11:44","Monday, 11:45 - 11:59","Monday, 12:00 - 12:14","Monday, 12:15 - 12:29","Monday, 12:30 - 12:44","Monday, 12:45 - 12:59","Monday, 13:00 - 13:14","Monday, 13:15 - 13:29","Monday, 13:30 - 13:44","Monday, 13:45 - 13:59","Monday, 14:00 - 14:14","Monday, 14:15 - 14:29","Monday, 14:30 - 14:44","Monday, 14:45 - 14:59","Monday, 15:00 - 15:14","Monday, 15:15 - 15:29","Monday, 15:30 - 15:44","Monday, 15:45 - 15:59","Monday, 16:00 - 16:14","Monday, 16:15 - 16:29","Monday, 16:30 - 16:44","Monday, 16:45 - 16:59","Monday, 17:00 - 17:14","Monday, 17:15 - 17:29","Monday, 17:30 - 17:44","Monday, 17:45 - 17:59","Monday, 18:00 - 18:14","Monday, 18:15 - 18:29","Monday, 18:30 - 18:44","Monday, 18:45 - 18:59","Monday, 19:00 - 19:14","Monday, 19:15 - 19:29","Monday, 19:30 - 19:44","Monday, 19:45 - 19:59","Monday, 20:00 - 20:14","Monday, 20:15 - 20:29","Monday, 20:30 - 20:44","Monday, 20:45 - 20:59","Monday, 21:00 - 21:14","Monday, 21:15 - 21:29","Monday, 21:30 - 21:44","Monday, 21:45 - 21:59","Monday, 22:00 - 22:14","Monday, 22:15 - 22:29","Monday, 22:30 - 22:44","Monday, 22:45 - 22:59","Monday, 23:00 - 23:14","Monday, 23:15 - 23:29","Monday, 23:30 - 23:44","Monday, 23:45 - 23:59","Tuesday, 05:45 - 05:59","Tuesday, 06:00 - 06:14","Tuesday, 06:15 - 06:29","Tuesday, 06:30 - 06:44","Tuesday, 06:45 - 06:59","Tuesday, 07:00 - 07:14","Tuesday, 07:15 - 07:29","Tuesday, 07:30 - 07:44","Tuesday, 07:45 - 07:59","Tuesday, 08:00 - 08:14","Tuesday, 08:15 - 08:29","Tuesday, 08:30 - 08:44","Tuesday, 08:45 - 08:59","Tuesday, 09:00 - 09:14","Tuesday, 09:15 - 09:29","Tuesday, 09:30 - 09:44","Tuesday, 09:45 - 09:59","Tuesday, 10:00 - 10:14","Tuesday, 10:15 - 10:29","Tuesday, 10:30 - 10:44","Tuesday, 10:45 - 10:59","Tuesday, 11:00 - 11:14","Tuesday, 11:15 - 11:29","Tuesday, 11:30 - 11:44","Tuesday, 11:45 - 11:59","Tuesday, 12:00 - 12:14","Tuesday, 12:15 - 12:29","Tuesday, 12:30 - 12:44","Tuesday, 12:45 - 12:59","Tuesday, 13:00 - 13:14","Tuesday, 13:15 - 13:29","Tuesday, 13:30 - 13:44","Tuesday, 13:45 - 13:59","Tuesday, 14:00 - 14:14","Tuesday, 14:15 - 14:29","Tuesday, 14:30 - 14:44","Tuesday, 14:45 - 14:59","Tuesday, 15:00 - 15:14","Tuesday, 15:15 - 15:29","Tuesday, 15:30 - 15:44","Tuesday, 15:45 - 15:59","Tuesday, 16:00 - 16:14","Tuesday, 16:15 - 16:29","Tuesday, 16:30 - 16:44","Tuesday, 16:45 - 16:59","Tuesday, 17:00 - 17:14","Tuesday, 17:15 - 17:29","Tuesday, 17:30 - 17:44","Tuesday, 17:45 - 17:59","Tuesday, 18:00 - 18:14","Tuesday, 18:15 - 18:29","Tuesday, 18:30 - 18:44","Tuesday, 18:45 - 18:59","Tuesday, 19:00 - 19:14","Tuesday, 19:15 - 19:29","Tuesday, 19:30 - 19:44","Tuesday, 19:45 - 19:59","Tuesday, 20:00 - 20:14","Tuesday, 20:15 - 20:29","Tuesday, 20:30 - 20:44","Tuesday, 20:45 - 20:59","Tuesday, 21:00 - 21:14","Tuesday, 21:15 - 21:29","Tuesday, 21:30 - 21:44","Tuesday, 21:45 - 21:59","Tuesday, 22:00 - 22:14","Tuesday, 22:15 - 22:29","Tuesday, 22:30 - 22:44","Tuesday, 22:45 - 22:59","Tuesday, 23:00 - 23:14","Tuesday, 23:15 - 23:29","Tuesday, 23:30 - 23:44","Tuesday, 23:45 - 23:59","Wednesday, 05:30 - 05:44","Wednesday, 05:45 - 05:59","Wednesday, 06:00 - 06:14","Wednesday, 06:15 - 06:29","Wednesday, 06:30 - 06:44","Wednesday, 06:45 - 06:59","Wednesday, 07:00 - 07:14","Wednesday, 07:15 - 07:29","Wednesday, 07:30 - 07:44","Wednesday, 07:45 - 07:59","Wednesday, 08:00 - 08:14","Wednesday, 08:15 - 08:29","Wednesday, 08:30 - 08:44","Wednesday, 08:45 - 08:59","Wednesday, 09:00 - 09:14","Wednesday, 09:15 - 09:29","Wednesday, 09:30 - 09:44","Wednesday, 09:45 - 09:59","Wednesday, 10:00 - 10:14","Wednesday, 10:15 - 10:29","Wednesday, 10:30 - 10:44","Wednesday, 10:45 - 10:59","Wednesday, 11:00 - 11:14","Wednesday, 11:15 - 11:29","Wednesday, 11:30 - 11:44","Wednesday, 11:45 - 11:59","Wednesday, 12:00 - 12:14","Wednesday, 12:15 - 12:29","Wednesday, 12:30 - 12:44","Wednesday, 12:45 - 12:59","Wednesday, 13:00 - 13:14","Wednesday, 13:15 - 13:29","Wednesday, 13:30 - 13:44","Wednesday, 13:45 - 13:59","Wednesday, 14:00 - 14:14","Wednesday, 14:15 - 14:29","Wednesday, 14:30 - 14:44","Wednesday, 14:45 - 14:59","Wednesday, 15:00 - 15:14","Wednesday, 15:15 - 15:29","Wednesday, 15:30 - 15:44","Wednesday, 15:45 - 15:59","Wednesday, 16:00 - 16:14","Wednesday, 16:15 - 16:29","Wednesday, 16:30 - 16:44","Wednesday, 16:45 - 16:59","Wednesday, 17:00 - 17:14","Wednesday, 17:15 - 17:29","Wednesday, 17:30 - 17:44","Wednesday, 17:45 - 17:59","Wednesday, 18:00 - 18:14","Wednesday, 18:15 - 18:29","Wednesday, 18:30 - 18:44","Wednesday, 18:45 - 18:59","Wednesday, 19:00 - 19:14","Wednesday, 19:15 - 19:29","Wednesday, 19:30 - 19:44","Wednesday, 19:45 - 19:59","Wednesday, 20:00 - 20:14","Wednesday, 20:15 - 20:29","Wednesday, 20:30 - 20:44","Wednesday, 20:45 - 20:59","Wednesday, 21:00 - 21:14","Wednesday, 21:15 - 21:29","Wednesday, 21:30 - 21:44","Wednesday, 21:45 - 21:59","Wednesday, 22:00 - 22:14","Wednesday, 22:15 - 22:29","Wednesday, 22:30 - 22:44","Wednesday, 22:45 - 22:59","Wednesday, 23:00 - 23:14","Wednesday, 23:15 - 23:29","Wednesday, 23:30 - 23:44","Wednesday, 23:45 - 23:59","Thursday, 05:30 - 05:44","Thursday, 05:45 - 05:59","Thursday, 06:00 - 06:14","Thursday, 06:15 - 06:29","Thursday, 06:30 - 06:44","Thursday, 06:45 - 06:59","Thursday, 07:00 - 07:14","Thursday, 07:15 - 07:29","Thursday, 07:30 - 07:44","Thursday, 07:45 - 07:59","Thursday, 08:00 - 08:14","Thursday, 08:15 - 08:29","Thursday, 08:30 - 08:44","Thursday, 08:45 - 08:59","Thursday, 09:00 - 09:14","Thursday, 09:15 - 09:29","Thursday, 09:30 - 09:44","Thursday, 09:45 - 09:59","Thursday, 10:00 - 10:14","Thursday, 10:15 - 10:29","Thursday, 10:30 - 10:44","Thursday, 10:45 - 10:59","Thursday, 11:00 - 11:14","Thursday, 11:15 - 11:29","Thursday, 11:30 - 11:44","Thursday, 11:45 - 11:59","Thursday, 12:00 - 12:14","Thursday, 12:15 - 12:29","Thursday, 12:30 - 12:44","Thursday, 12:45 - 12:59","Thursday, 13:00 - 13:14","Thursday, 13:15 - 13:29","Thursday, 13:30 - 13:44","Thursday, 13:45 - 13:59","Thursday, 14:00 - 14:14","Thursday, 14:15 - 14:29","Thursday, 14:30 - 14:44","Thursday, 14:45 - 14:59","Thursday, 15:00 - 15:14","Thursday, 15:15 - 15:29","Thursday, 15:30 - 15:44","Thursday, 15:45 - 15:59","Thursday, 16:00 - 16:14","Thursday, 16:15 - 16:29","Thursday, 16:30 - 16:44","Thursday, 16:45 - 16:59","Thursday, 17:00 - 17:14","Thursday, 17:15 - 17:29","Thursday, 17:30 - 17:44","Thursday, 17:45 - 17:59","Thursday, 18:00 - 18:14","Thursday, 18:15 - 18:29","Thursday, 18:30 - 18:44","Thursday, 18:45 - 18:59","Thursday, 19:00 - 19:14","Thursday, 19:15 - 19:29","Thursday, 19:30 - 19:44","Thursday, 19:45 - 19:59","Thursday, 20:00 - 20:14","Thursday, 20:15 - 20:29","Thursday, 20:30 - 20:44","Thursday, 20:45 - 20:59","Thursday, 21:00 - 21:14","Thursday, 21:15 - 21:29","Thursday, 21:30 - 21:44","Thursday, 21:45 - 21:59","Thursday, 22:00 - 22:14","Thursday, 22:15 - 22:29","Thursday, 22:30 - 22:44","Thursday, 22:45 - 22:59","Thursday, 23:00 - 23:14","Thursday, 23:15 - 23:29","Thursday, 23:30 - 23:44","Thursday, 23:45 - 23:59","Friday, 05:30 - 05:44","Friday, 05:45 - 05:59","Friday, 06:00 - 06:14","Friday, 06:15 - 06:29","Friday, 06:30 - 06:44","Friday, 06:45 - 06:59","Friday, 07:00 - 07:14","Friday, 07:15 - 07:29","Friday, 07:30 - 07:44","Friday, 07:45 - 07:59","Friday, 08:00 - 08:14","Friday, 08:15 - 08:29","Friday, 08:30 - 08:44","Friday, 08:45 - 08:59","Friday, 09:00 - 09:14","Friday, 09:15 - 09:29","Friday, 09:30 - 09:44","Friday, 09:45 - 09:59","Friday, 10:00 - 10:14","Friday, 10:15 - 10:29","Friday, 10:30 - 10:44","Friday, 10:45 - 10:59","Friday, 11:00 - 11:14","Friday, 11:15 - 11:29","Friday, 11:30 - 11:44","Friday, 11:45 - 11:59","Friday, 12:00 - 12:14","Friday, 12:15 - 12:29","Friday, 12:30 - 12:44","Friday, 12:45 - 12:59","Friday, 13:00 - 13:14","Friday, 13:15 - 13:29","Friday, 13:30 - 13:44","Friday, 13:45 - 13:59","Friday, 14:00 - 14:14","Friday, 14:15 - 14:29","Friday, 14:30 - 14:44","Friday, 14:45 - 14:59","Friday, 15:00 - 15:14","Friday, 15:15 - 15:29","Friday, 15:30 - 15:44","Friday, 15:45 - 15:59","Friday, 16:00 - 16:14","Friday, 16:15 - 16:29","Friday, 16:30 - 16:44","Friday, 16:45 - 16:59","Friday, 17:00 - 17:14","Friday, 17:15 - 17:29","Friday, 17:30 - 17:44","Friday, 17:45 - 17:59","Friday, 18:00 - 18:14","Friday, 18:15 - 18:29","Friday, 18:30 - 18:44","Friday, 18:45 - 18:59","Friday, 19:00 - 19:14","Friday, 19:15 - 19:29","Friday, 19:30 - 19:44","Friday, 19:45 - 19:59","Friday, 20:00 - 20:14","Friday, 20:15 - 20:29","Friday, 20:30 - 20:44","Friday, 20:45 - 20:59","Friday, 21:00 - 21:14","Friday, 21:15 - 21:29","Friday, 21:30 - 21:44","Friday, 21:45 - 21:59","Friday, 22:00 - 22:14","Friday, 22:15 - 22:29","Friday, 22:30 - 22:44","Friday, 22:45 - 22:59","Friday, 23:00 - 23:14","Friday, 23:15 - 23:29","Friday, 23:30 - 23:44","Friday, 23:45 - 23:59","Saturday, 06:15 - 06:29","Saturday, 06:30 - 06:44","Saturday, 06:45 - 06:59","Saturday, 07:00 - 07:14","Saturday, 07:15 - 07:29","Saturday, 07:30 - 07:44","Saturday, 07:45 - 07:59","Saturday, 08:00 - 08:14","Saturday, 08:15 - 08:29","Saturday, 08:30 - 08:44","Saturday, 08:45 - 08:59","Saturday, 09:00 - 09:14","Saturday, 09:15 - 09:29","Saturday, 09:30 - 09:44","Saturday, 09:45 - 09:59","Saturday, 10:00 - 10:14","Saturday, 10:15 - 10:29","Saturday, 10:30 - 10:44","Saturday, 10:45 - 10:59","Saturday, 11:00 - 11:14","Saturday, 11:15 - 11:29","Saturday, 11:30 - 11:44","Saturday, 11:45 - 11:59","Saturday, 12:00 - 12:14","Saturday, 12:15 - 12:29","Saturday, 12:30 - 12:44","Saturday, 12:45 - 12:59","Saturday, 13:00 - 13:14","Saturday, 13:15 - 13:29","Saturday, 13:30 - 13:44","Saturday, 13:45 - 13:59","Saturday, 14:00 - 14:14","Saturday, 14:15 - 14:29","Saturday, 14:30 - 14:44","Saturday, 14:45 - 14:59","Saturday, 15:00 - 15:14","Saturday, 15:15 - 15:29","Saturday, 15:30 - 15:44","Saturday, 15:45 - 15:59","Saturday, 16:00 - 16:14","Saturday, 16:15 - 16:29","Saturday, 16:30 - 16:44","Saturday, 16:45 - 16:59","Saturday, 17:00 - 17:14","Saturday, 17:15 - 17:29","Saturday, 17:30 - 17:44","Saturday, 17:45 - 17:59","Saturday, 18:00 - 18:14","Saturday, 18:15 - 18:29","Saturday, 18:30 - 18:44","Saturday, 18:45 - 18:59","Saturday, 19:00 - 19:14","Saturday, 19:15 - 19:29","Saturday, 19:30 - 19:44","Saturday, 19:45 - 19:59","Saturday, 20:00 - 20:14","Saturday, 20:15 - 20:29","Saturday, 20:30 - 20:44","Saturday, 20:45 - 20:59","Saturday, 21:00 - 21:14","Saturday, 21:15 - 21:29","Saturday, 21:30 - 21:44","Saturday, 21:45 - 21:59","Saturday, 22:00 - 22:14","Saturday, 22:15 - 22:29","Saturday, 22:30 - 22:44","Saturday, 22:45 - 22:59","Saturday, 23:00 - 23:14","Saturday, 23:15 - 23:29","Saturday, 23:30 - 23:44","Saturday, 23:45 - 23:59","Sunday, 00:00 - 00:14","Sunday, 06:15 - 06:29","Sunday, 06:45 - 06:59","Sunday, 07:15 - 07:29","Sunday, 07:30 - 07:44","Sunday, 07:45 - 07:59","Sunday, 08:00 - 08:14","Sunday, 08:15 - 08:29","Sunday, 08:30 - 08:44","Sunday, 08:45 - 08:59","Sunday, 09:00 - 09:14","Sunday, 09:15 - 09:29","Sunday, 09:30 - 09:44","Sunday, 09:45 - 09:59","Sunday, 10:00 - 10:14","Sunday, 10:15 - 10:29","Sunday, 10:30 - 10:44","Sunday, 10:45 - 10:59","Sunday, 11:00 - 11:14","Sunday, 11:15 - 11:29","Sunday, 11:30 - 11:44","Sunday, 11:45 - 11:59","Sunday, 12:00 - 12:14","Sunday, 12:15 - 12:29","Sunday, 12:30 - 12:44","Sunday, 12:45 - 12:59","Sunday, 13:00 - 13:14","Sunday, 13:15 - 13:29","Sunday, 13:30 - 13:44","Sunday, 13:45 - 13:59","Sunday, 14:00 - 14:14","Sunday, 14:15 - 14:29","Sunday, 14:30 - 14:44","Sunday, 14:45 - 14:59","Sunday, 15:00 - 15:14","Sunday, 15:15 - 15:29","Sunday, 15:30 - 15:44","Sunday, 15:45 - 15:59","Sunday, 16:00 - 16:14","Sunday, 16:15 - 16:29","Sunday, 16:30 - 16:44","Sunday, 16:45 - 16:59","Sunday, 17:00 - 17:14","Sunday, 17:15 - 17:29","Sunday, 17:30 - 17:44","Sunday, 17:45 - 17:59","Sunday, 18:00 - 18:14","Sunday, 18:15 - 18:29","Sunday, 18:30 - 18:44","Sunday, 18:45 - 18:59","Sunday, 19:00 - 19:14","Sunday, 19:15 - 19:29","Sunday, 19:30 - 19:44","Sunday, 19:45 - 19:59","Sunday, 20:00 - 20:14",Total
32,Arboretum Car Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
33,Arboretum Stop 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
201,Fremantle Dr after McKail Cr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
300,Donaldson St after Ainslie Primary School,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
401,MacFarlane Burnet Av after DeGruchy Pl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,5,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,3,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,2,2,4,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,3,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
402,MacFarlane Burnet Av after Eccles Cct,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
